"","ZAT","clus","sign_traffic","traffic_light","sign_crossing","pedestrian_light","sign_stop","sign_yield","sign_school_zone","sidewalk","crosswalk","lane_marking","lane_bike","lane_bus","roundabout","curb","bollards","median","median_barrier","speed_bump","trees","bus_stop","street_lights","kiosks","parked_vehicles","sidewalk_obstruction","lane_parking","brt_station","potholes"
"363",379,4,3352.56672114465,397.01448013555,154.394520052714,281.218590096015,397.01448013555,5.51409000188264,463.183560158142,5381.75184183746,970.479840331345,1406.09295048007,5.51409000188264,0,0,14226.3522048572,1461.2338504989,33.0845400112959,0,1091.78982037276,998.050290340759,104.76771003577,5971.7594720389,209.53542007154,9991.53108341135,3848.83482131409,11.0281800037653,0,959.45166032758
"364",380,4,2882.64549502621,329.024272856484,93.3053908100476,54.0189104689749,530.367484604481,137.502681193754,206.254021790632,6418.42872572275,1070.55658929423,3118.36437707264,201.343211747997,132.59187115112,0,14732.4301279023,2661.65904310767,1266.98899099959,0,721.88907626721,8402.39598294692,122.770251065852,14049.8275319761,599.118825201358,13617.6762482243,5195.63702510686,19.6432401705363,73.6621506395113,510.724244433945
"365",381,4,3100.39104934954,873.221031563609,143.001353601009,127.788443643455,313.385945125616,167.342009533096,179.512337499139,7064.87538428815,1022.30754914764,4356.97741184351,97.3626237283467,371.195002964322,0,21599.2895577354,6809.29849700124,3559.82093006767,109.53295169439,480.727954658712,13983.7068329838,456.387298726625,20202.7444236319,1159.22373876563,10335.6510251623,5817.41676776871,0,206.895575422737,453.344716735114
"366",382,4,2734.72355848009,355.075060709171,151.068298556266,171.727211179345,409.304706344754,34.8619150514459,282.768866528395,5292.55517762506,887.042060753457,1876.08750258337,6.4559101947122,3.87354611682732,0,17053.9323703518,2817.35920897241,723.061941807767,2.58236407788488,934.815796194327,9297.80186242452,289.224776723107,6486.89856364682,171.727211179345,5092.42196158899,3493.93859737825,12.9118203894244,0,800.532864144313
"367",383,4,986.269741574407,167.36698644899,11.9547847463565,29.8869618658911,5.97739237317823,215.186125434416,0,2307.2734560468,23.9095694927129,2008.40383738788,197.253948314881,257.027872046664,0,11135.881991231,2235.54474756866,2851.21616200601,59.7739237317823,5.97739237317823,10263.182704747,251.050479673485,11655.9151276975,251.050479673485,251.050479673485,747.174046647278,0,23.9095694927129,77.7061008513169
"368",384,4,1607.799778543,1018.43035825598,56.5794643475543,286.433538259494,141.448660868886,129.661272463145,40.0771205795176,3553.89760433076,471.495536229619,2427.02327274197,163.844698839793,111.980189854535,0,11555.1768541474,4529.89336432607,2296.18326143825,47.1495536229619,188.598214491848,9883.7251782134,452.635714780435,10059.3572654589,636.518973909986,3585.72355302626,3074.15089621712,11.7873884057405,50.6857701446841,399.592466954602
"369",385,4,549.415720658092,175.27372683571,15.1679186684749,28.6505130404527,25.2798644474582,65.7276475633914,5.05597288949165,2519.55982326334,91.0075120108497,1021.30652367731,30.3358373369499,53.9303774879109,0,7688.4494406203,1712.28948524117,1402.18981468568,25.2798644474582,20.2238915579666,6601.41526937959,340.435507892438,5490.78655798793,212.350861358649,2807.75027796436,2369.56596087509,37.0771345229387,8.42662148248608,711.206853121825
"370",386,4,1953.25665569992,39.183872120424,49.8703826987215,0,187.607630152333,41.5586522489346,97.3659852689324,3278.38396740881,279.036665099989,1123.27100078549,93.8038150761666,61.7442833412742,0,10225.8032333664,3740.27870240411,562.822890457,34.4343118634029,499.89121705147,7063.78349225462,91.429034947656,7225.26854099334,108.05249584723,2719.12324714458,2544.57690769905,41.5586522489346,77.1803541765928,314.658367027647
"371",387,3,152.473190904316,139.66031771908,5.12514927409467,38.43861955571,0,2.56257463704733,0,500.983341542754,41.0011941927574,360.041736505151,6.40643659261834,0,0,1720.76886877729,222.943993423118,531.734237187322,0,1.28128731852367,1883.49235822979,89.6901122966567,895.619835648043,14.0941605037603,46.126343466852,80.721101066991,2.56257463704733,0,16.6567351408077
"372",388,4,1904.40441383391,627.462725945276,44.0324719961597,236.674536979358,126.593356988959,88.0649439923194,5.50405899951996,5239.864167543,528.389663953916,1706.25828985119,22.0162359980798,0,22.0162359980798,15405.8611396564,2102.55053781663,1959.44500382911,0,16.5121769985599,19071.5644333367,297.219185974078,7127.75640437835,313.731362972638,4238.12542963037,3197.8582787211,11.0081179990399,0,544.901840952476
